,county,date,case_count,trump,clinton,party,mobility,i_rank,population,normalized_cases,scaled_cases,norm_scale_cases,mobility_scaled,death_count,deaths_normalized,scaled_deaths,norm_scale_deaths
10401,Sarasota,4/14/2020,241,124438,97870,republican,47.13,14,412144,0.000584747,-0.155987618,-0.374579125,-1.277556781,14,3.40E-05,-0.080893574,-0.183042558
10402,Sarasota,4/15/2020,252,124438,97870,republican,50.07,14,412144,0.000611437,-0.152976907,-0.368658382,-1.220153021,16,3.88E-05,-0.057324678,-0.131753843
10403,Sarasota,4/16/2020,260,124438,97870,republican,47.88,14,412144,0.000630847,-0.1507873,-0.364352387,-1.262912965,17,4.12E-05,-0.04554023,-0.106109486
10404,Sarasota,4/17/2020,274,124438,97870,republican,54.29,14,412144,0.000664816,-0.146955486,-0.356816895,-1.137757148,22,5.34E-05,0.01338201,0.022112302
10405,Sarasota,4/18/2020,279,124438,97870,republican,43.89,14,412144,0.000676948,-0.145586981,-0.354125649,-1.340818068,23,5.58E-05,0.025166458,0.047756659
10406,Sarasota,4/19/2020,284,124438,97870,republican,35.76,14,412144,0.00068908,-0.144218476,-0.351434402,-1.499557037,23,5.58E-05,0.025166458,0.047756659
10407,Sarasota,4/20/2020,291,124438,97870,republican,47.77,14,412144,0.000706064,-0.142302569,-0.347666656,-1.265060724,28,6.79E-05,0.084088697,0.175978447
10408,Sarasota,4/21/2020,297,124438,97870,republican,52.32,14,412144,0.000720622,-0.140660364,-0.34443716,-1.176221572,30,7.28E-05,0.107657593,0.227267162
10409,Sarasota,4/22/2020,299,124438,97870,republican,51.91,14,412144,0.000725475,-0.140112962,-0.343360661,-1.184226858,31,7.52E-05,0.119442041,0.25291152
10410,Sarasota,4/23/2020,310,124438,97870,republican,55.45,14,412144,0.000752164,-0.137102251,-0.337439918,-1.115108045,32,7.76E-05,0.131226489,0.278555877
10411,Sarasota,4/24/2020,314,124438,97870,republican,51,14,412144,0.00076187,-0.136007447,-0.335286921,-1.201994689,32,7.76E-05,0.131226489,0.278555877
10412,Sarasota,4/25/2020,318,124438,97870,republican,47.19,14,412144,0.000771575,-0.134912643,-0.333133923,-1.276385276,32,7.76E-05,0.131226489,0.278555877
10413,Sarasota,4/26/2020,321,124438,97870,republican,38.64,14,412144,0.000778854,-0.13409154,-0.331519175,-1.443324782,32,7.76E-05,0.131226489,0.278555877
10414,Sarasota,4/27/2020,323,124438,97870,republican,56.88,14,412144,0.000783707,-0.133544138,-0.330442677,-1.087187168,32,7.76E-05,0.131226489,0.278555877
10415,Sarasota,4/28/2020,334,124438,97870,republican,58.02,14,412144,0.000810396,-0.130533427,-0.324521934,-1.064928568,39,9.46E-05,0.213717625,0.45806638
10416,Sarasota,4/29/2020,338,124438,97870,republican,58.81,14,412144,0.000820102,-0.129438624,-0.322368936,-1.049503748,42,0.000101906,0.249070968,0.534999452
10417,Sarasota,4/30/2020,352,124438,97870,republican,56.81,14,412144,0.00085407,-0.12560681,-0.314833445,-1.088553925,42,0.000101906,0.249070968,0.534999452
10418,Sarasota,5/1/2020,365,124438,97870,republican,68.31,14,412144,0.000885613,-0.122048697,-0.307836203,-0.864015407,44,0.000106759,0.272639864,0.586288167
10419,Sarasota,5/2/2020,372,124438,97870,republican,58.93,14,412144,0.000902597,-0.12013279,-0.304068458,-1.047160737,47,0.000114038,0.307993208,0.66322124
10420,Sarasota,5/3/2020,377,124438,97870,republican,48.85,14,412144,0.000914729,-0.118764286,-0.301377211,-1.243973629,47,0.000114038,0.307993208,0.66322124
10421,Sarasota,5/4/2020,385,124438,97870,republican,64.94,14,412144,0.00093414,-0.116574678,-0.297071216,-0.929814955,47,0.000114038,0.307993208,0.66322124
10422,Sarasota,5/5/2020,395,124438,97870,republican,69.22,14,412144,0.000958403,-0.113837668,-0.291688722,-0.846247577,48,0.000116464,0.319777656,0.688865598
10423,Sarasota,5/6/2020,405,124438,97870,republican,69.27,14,412144,0.000982666,-0.111100658,-0.286306229,-0.845271322,49,0.00011889,0.331562104,0.714509955
10424,Sarasota,5/7/2020,412,124438,97870,republican,72.06,14,412144,0.000999651,-0.109184751,-0.282538483,-0.790796325,51,0.000123743,0.355131,0.76579867
10425,Sarasota,5/8/2020,416,124438,97870,republican,80.12,14,412144,0.001009356,-0.108089948,-0.280385486,-0.633424112,54,0.000131022,0.390484344,0.842731743
10426,Sarasota,5/9/2020,418,124438,97870,republican,76.28,14,412144,0.001014209,-0.107542546,-0.279308987,-0.708400452,57,0.000138301,0.425837687,0.919664815
10427,Sarasota,5/10/2020,426,124438,97870,republican,51.48,14,412144,0.001033619,-0.105352938,-0.275002992,-1.192622646,57,0.000138301,0.425837687,0.919664815
10428,Sarasota,5/11/2020,430,124438,97870,republican,NA,14,412144,0.001043325,-0.104258134,-0.272849994,NA,57,0.000138301,0.425837687,0.919664815
10429,Sarasota,5/12/2020,435,124438,97870,republican,NA,14,412144,0.001055456,-0.102889629,-0.270158748,NA,57,0.000138301,0.425837687,0.919664815
10430,Sarasota,5/13/2020,440,124438,97870,republican,78.25,14,412144,0.001067588,-0.101521124,-0.267467501,-0.669936028,57,0.000138301,0.425837687,0.919664815
10431,Sarasota,5/14/2020,487,124438,97870,republican,81.4,14,412144,0.001181626,-0.088657178,-0.242169781,-0.608431999,57,0.000138301,0.425837687,0.919664815
10432,Sarasota,5/15/2020,496,124438,97870,republican,87.56,14,412144,0.001203463,-0.08619387,-0.237325536,-0.488157454,58,0.000140728,0.437622135,0.945309173
10433,Sarasota,5/16/2020,498,124438,97870,republican,83.7,14,412144,0.001208316,-0.085646468,-0.236249038,-0.563524296,58,0.000140728,0.437622135,0.945309173
10434,Sarasota,5/17/2020,508,124438,97870,republican,70.12,14,412144,0.001232579,-0.082909458,-0.230866544,-0.828674997,58,0.000140728,0.437622135,0.945309173
10435,Sarasota,5/18/2020,518,124438,97870,republican,79.07,14,412144,0.001256842,-0.080172448,-0.22548405,-0.653925455,58,0.000140728,0.437622135,0.945309173
10436,Sarasota,5/19/2020,533,124438,97870,republican,83.15,14,412144,0.001293237,-0.076066933,-0.21741031,-0.574263094,63,0.000152859,0.496544375,1.073530961
10437,Sarasota,5/20/2020,538,124438,97870,republican,87.16,14,412144,0.001305369,-0.074698429,-0.214719063,-0.49596749,65,0.000157712,0.520113271,1.124819676
10438,Sarasota,5/21/2020,550,124438,97870,republican,90.87,14,412144,0.001334485,-0.071414017,-0.208260071,-0.423529411,67,0.000162565,0.543682167,1.176108391
10439,Sarasota,5/22/2020,565,124438,97870,republican,107.62,14,412144,0.00137088,-0.067308502,-0.20018633,-0.096484179,70,0.000169844,0.57903551,1.253041463
10440,Sarasota,5/23/2020,576,124438,97870,republican,99.04,14,412144,0.00139757,-0.064297792,-0.194265587,-0.264009439,73,0.000177123,0.614388854,1.329974536
10441,Sarasota,5/24/2020,586,124438,97870,republican,78.62,14,412144,0.001421833,-0.061560782,-0.188883093,-0.662711745,73,0.000177123,0.614388854,1.329974536
10442,Sarasota,5/25/2020,590,124438,97870,republican,73.67,14,412144,0.001431538,-0.060465978,-0.186730096,-0.759360933,73,0.000177123,0.614388854,1.329974536
10443,Sarasota,5/26/2020,594,124438,97870,republican,90.57,14,412144,0.001441244,-0.059371174,-0.184577099,-0.429386938,73,0.000177123,0.614388854,1.329974536
10444,Sarasota,5/27/2020,598,124438,97870,republican,92.07,14,412144,0.001450949,-0.05827637,-0.182424101,-0.400099305,76,0.000184402,0.649742198,1.406907608
10445,Sarasota,5/28/2020,611,124438,97870,republican,93.78,14,412144,0.001482492,-0.054718257,-0.175426859,-0.366711404,77,0.000186828,0.661526646,1.432551966
10446,Sarasota,5/29/2020,622,124438,97870,republican,103.89,14,412144,0.001509181,-0.051707547,-0.169506116,-0.169312759,77,0.000186828,0.661526646,1.432551966
10447,Sarasota,5/30/2020,629,124438,97870,republican,93.58,14,412144,0.001526166,-0.04979164,-0.165738371,-0.370616422,77,0.000186828,0.661526646,1.432551966
10448,Sarasota,5/31/2020,635,124438,97870,republican,76.8,14,412144,0.001540724,-0.048149434,-0.162508875,-0.698247406,77,0.000186828,0.661526646,1.432551966
10449,Sarasota,6/1/2020,639,124438,97870,republican,89.65,14,412144,0.001550429,-0.04705463,-0.160355877,-0.447350019,77,0.000186828,0.661526646,1.432551966
10450,Sarasota,6/2/2020,647,124438,97870,republican,91.56,14,412144,0.00156984,-0.044865022,-0.156049882,-0.4100571,80,0.000194107,0.69687999,1.509485039
10451,Sarasota,6/3/2020,649,124438,97870,republican,91.98,14,412144,0.001574692,-0.04431762,-0.154973383,-0.401856563,80,0.000194107,0.69687999,1.509485039
10452,Sarasota,6/4/2020,652,124438,97870,republican,91.28,14,412144,0.001581971,-0.043496517,-0.153358635,-0.415524125,82,0.00019896,0.720448886,1.560773754
10453,Sarasota,6/5/2020,658,124438,97870,republican,102.93,14,412144,0.001596529,-0.041854312,-0.150129139,-0.188056844,85,0.000206239,0.755802229,1.637706826
10454,Sarasota,6/6/2020,669,124438,97870,republican,85.99,14,412144,0.001623219,-0.038843601,-0.144208396,-0.518811843,85,0.000206239,0.755802229,1.637706826
10455,Sarasota,6/7/2020,680,124438,97870,republican,72.38,14,412144,0.001649909,-0.03583289,-0.138287653,-0.784548297,85,0.000206239,0.755802229,1.637706826
10456,Sarasota,6/8/2020,686,124438,97870,republican,93.53,14,412144,0.001664467,-0.034190684,-0.135058157,-0.371592676,85,0.000206239,0.755802229,1.637706826
10457,Sarasota,6/9/2020,694,124438,97870,republican,97.6,14,412144,0.001683877,-0.032001076,-0.130752162,-0.292125566,86,0.000208665,0.767586677,1.663351184
10458,Sarasota,6/10/2020,705,124438,97870,republican,98.49,14,412144,0.001710567,-0.028990366,-0.124831419,-0.274748237,88,0.000213518,0.791155573,1.714639899
10459,Sarasota,6/11/2020,716,124438,97870,republican,102.66,14,412144,0.001737257,-0.025979655,-0.118910676,-0.193328618,89,0.000215944,0.802940021,1.740284256
10460,Sarasota,6/12/2020,724,124438,97870,republican,116.41,14,412144,0.001756668,-0.023790047,-0.114604681,0.075141348,89,0.000215944,0.802940021,1.740284256
10461,Sarasota,6/13/2020,741,124438,97870,republican,104.21,14,412144,0.001797915,-0.019137131,-0.105454442,-0.163064731,91,0.000220797,0.826508917,1.791572971
10462,Sarasota,6/14/2020,767,124438,97870,republican,84.98,14,412144,0.001861,-0.012020905,-0.091459958,-0.538532182,91,0.000220797,0.826508917,1.791572971
10463,Sarasota,6/15/2020,780,124438,97870,republican,100.89,14,412144,0.001892542,-0.008462793,-0.084462717,-0.227888025,91,0.000220797,0.826508917,1.791572971
10464,Sarasota,6/16/2020,789,124438,97870,republican,103.73,14,412144,0.001914379,-0.005999484,-0.079618472,-0.172436774,92,0.000223223,0.838293365,1.817217329
10465,Sarasota,6/17/2020,803,124438,97870,republican,103.95,14,412144,0.001948348,-0.00216767,-0.072082981,-0.168141254,92,0.000223223,0.838293365,1.817217329
10466,Sarasota,6/18/2020,833,124438,97870,republican,108.34,14,412144,0.002021138,0.006043359,-0.0559355,-0.082426116,92,0.000223223,0.838293365,1.817217329
10467,Sarasota,6/19/2020,868,124438,97870,republican,115.34,14,412144,0.00210606,0.015622893,-0.037096772,0.054249504,92,0.000223223,0.838293365,1.817217329
10468,Sarasota,6/20/2020,926,124438,97870,republican,114.65,14,412144,0.002246788,0.03149755,-0.005878309,0.040777193,94,0.000228076,0.861862261,1.868506044
10469,Sarasota,6/21/2020,962,124438,97870,republican,83.87,14,412144,0.002334136,0.041350785,0.013498668,-0.560205031,94,0.000228076,0.861862261,1.868506044
10470,Sarasota,6/22/2020,992,124438,97870,republican,103.94,14,412144,0.002406926,0.049561814,0.029646149,-0.168336505,94,0.000228076,0.861862261,1.868506044
10471,Sarasota,6/23/2020,1031,124438,97870,republican,106.1,14,412144,0.002501553,0.060236152,0.050637874,-0.126162314,95,0.000230502,0.873646709,1.894150402
10472,Sarasota,6/24/2020,1091,124438,97870,republican,112.98,14,412144,0.002647133,0.076658211,0.082932836,0.008170295,95,0.000230502,0.873646709,1.894150402
10473,Sarasota,6/25/2020,1139,124438,97870,republican,110.84,14,412144,0.002763597,0.089795857,0.108768806,-0.033613395,96,0.000232928,0.885431157,1.919794759
10474,Sarasota,6/26/2020,1245,124438,97870,republican,119.09,14,412144,0.003020789,0.118808161,0.165823238,0.127468585,96,0.000232928,0.885431157,1.919794759
10475,Sarasota,6/27/2020,1341,124438,97870,republican,109.91,14,412144,0.003253717,0.145083454,0.217495177,-0.051771727,96,0.000232928,0.885431157,1.919794759
10476,Sarasota,6/28/2020,1401,124438,97870,republican,84.55,14,412144,0.003399297,0.161505513,0.249790139,-0.54692797,96,0.000232928,0.885431157,1.919794759
10477,Sarasota,6/29/2020,1447,124438,97870,republican,100.43,14,412144,0.003510909,0.174095758,0.27454961,-0.236869566,96,0.000232928,0.885431157,1.919794759
10478,Sarasota,6/30/2020,1482,124438,97870,republican,101.6,14,412144,0.003595831,0.183675292,0.293388338,-0.214025212,97,0.000235355,0.897215605,1.945439117
10479,Sarasota,7/1/2020,1601,124438,97870,republican,102.4,14,412144,0.003884565,0.216245708,0.357440012,-0.198405141,97,0.000235355,0.897215605,1.945439117
10480,Sarasota,7/2/2020,1707,124438,97870,republican,109.3,14,412144,0.004141756,0.245258011,0.414494445,-0.063682031,98,0.000237781,0.909000053,1.971083474
10481,Sarasota,7/3/2020,1814,124438,97870,republican,113.23,14,412144,0.004401374,0.274544015,0.472087127,0.013051567,98,0.000237781,0.909000053,1.971083474
10482,Sarasota,7/4/2020,2059,124438,97870,republican,92.56,14,412144,0.004995827,0.341600754,0.603958222,-0.390532012,98,0.000237781,0.909000053,1.971083474
10483,Sarasota,7/5/2020,2160,124438,97870,republican,80.38,14,412144,0.005240887,0.369244553,0.658321408,-0.628347589,98,0.000237781,0.909000053,1.971083474
10484,Sarasota,7/6/2020,2191,124438,97870,republican,100.83,14,412144,0.005316103,0.377729283,0.675007138,-0.22905953,98,0.000237781,0.909000053,1.971083474
10485,Sarasota,7/7/2020,2249,124438,97870,republican,99.4,14,412144,0.005456831,0.39360394,0.706225601,-0.256980407,98,0.000237781,0.909000053,1.971083474
10486,Sarasota,7/8/2020,2334,124438,97870,republican,99.53,14,412144,0.005663069,0.416868522,0.751976797,-0.254442145,98,0.000237781,0.909000053,1.971083474
10487,Sarasota,7/9/2020,2431,124438,97870,republican,102,14,412144,0.005898424,0.443417517,0.804186986,-0.206215177,100,0.000242634,0.932568948,2.022372189
10488,Sarasota,7/10/2020,2548,124438,97870,republican,113.01,14,412144,0.006182305,0.475440531,0.867162162,0.008756047,100,0.000242634,0.932568948,2.022372189
10489,Sarasota,7/11/2020,2641,124438,97870,republican,101.76,14,412144,0.006407955,0.500894722,0.917219353,-0.210901198,100,0.000242634,0.932568948,2.022372189
10490,Sarasota,7/12/2020,3106,124438,97870,republican,79.64,14,412144,0.007536201,0.628165675,1.167505307,-0.642796155,100,0.000242634,0.932568948,2.022372189
10491,Sarasota,7/13/2020,3219,124438,97870,republican,95.19,14,412144,0.007810377,0.659093885,1.228327486,-0.339181029,100,0.000242634,0.932568948,2.022372189
10492,Sarasota,7/14/2020,3334,124438,97870,republican,95.93,14,412144,0.008089406,0.690569497,1.290226163,-0.324732464,100,0.000242634,0.932568948,2.022372189
10493,Sarasota,7/15/2020,3447,124438,97870,republican,97.3,14,412144,0.008363582,0.721497708,1.351048341,-0.297983092,100,0.000242634,0.932568948,2.022372189
10494,Sarasota,7/16/2020,3724,124438,97870,republican,NA,14,412144,0.009035677,0.797312878,1.500143415,NA,100,0.000242634,0.932568948,2.022372189
10495,Sarasota,7/17/2020,3880,124438,97870,republican,NA,14,412144,0.009414185,0.84001023,1.584110316,NA,100,0.000242634,0.932568948,2.022372189
10496,Sarasota,7/18/2020,4065,124438,97870,republican,NA,14,412144,0.009863058,0.89064491,1.683686449,NA,100,0.000242634,0.932568948,2.022372189
10497,Sarasota,7/19/2020,4245,124438,97870,republican,NA,14,412144,0.010299798,0.939911086,1.780571335,NA,106,0.000257192,1.003275636,2.176238334
10498,Sarasota,7/20/2020,4338,124438,97870,republican,NA,14,412144,0.010525447,0.965365276,1.830628526,NA,107,0.000259618,1.015060084,2.201882692
10499,Seminole,1/22/2020,0,109443,105914,republican,99.31,13,455086,0,-0.221949553,-0.504297222,-0.258737665,0,0,-0.245875845,-0.542063564
10500,Seminole,1/23/2020,0,109443,105914,republican,107.77,13,455086,0,-0.221949553,-0.504297222,-0.093555416,0,0,-0.245875845,-0.542063564
10501,Seminole,1/24/2020,0,109443,105914,republican,121.75,13,455086,0,-0.221949553,-0.504297222,0.179405321,0,0,-0.245875845,-0.542063564
10502,Seminole,1/25/2020,0,109443,105914,republican,113.18,13,455086,0,-0.221949553,-0.504297222,0.012075312,0,0,-0.245875845,-0.542063564
10503,Seminole,1/26/2020,0,109443,105914,republican,79.9,13,455086,0,-0.221949553,-0.504297222,-0.637719632,0,0,-0.245875845,-0.542063564
10504,Seminole,1/27/2020,0,109443,105914,republican,95.23,13,455086,0,-0.221949553,-0.504297222,-0.338400026,0,0,-0.245875845,-0.542063564
10505,Seminole,1/28/2020,0,109443,105914,republican,98.9,13,455086,0,-0.221949553,-0.504297222,-0.266742951,0,0,-0.245875845,-0.542063564
10506,Seminole,1/29/2020,0,109443,105914,republican,100.32,13,455086,0,-0.221949553,-0.504297222,-0.239017325,0,0,-0.245875845,-0.542063564
10507,Seminole,1/30/2020,0,109443,105914,republican,107.86,13,455086,0,-0.221949553,-0.504297222,-0.091798158,0,0,-0.245875845,-0.542063564
10508,Seminole,1/31/2020,0,109443,105914,republican,119.68,13,455086,0,-0.221949553,-0.504297222,0.138988388,0,0,-0.245875845,-0.542063564
10509,Seminole,2/1/2020,0,109443,105914,republican,106.01,13,455086,0,-0.221949553,-0.504297222,-0.127919572,0,0,-0.245875845,-0.542063564
10510,Seminole,2/2/2020,0,109443,105914,republican,80.05,13,455086,0,-0.221949553,-0.504297222,-0.634790869,0,0,-0.245875845,-0.542063564
10511,Seminole,2/3/2020,0,109443,105914,republican,102.47,13,455086,0,-0.221949553,-0.504297222,-0.197038385,0,0,-0.245875845,-0.542063564
10512,Seminole,2/4/2020,0,109443,105914,republican,100.18,13,455086,0,-0.221949553,-0.504297222,-0.241750838,0,0,-0.245875845,-0.542063564
10513,Seminole,2/5/2020,0,109443,105914,republican,105.04,13,455086,0,-0.221949553,-0.504297222,-0.146858908,0,0,-0.245875845,-0.542063564
10514,Seminole,2/6/2020,0,109443,105914,republican,110.52,13,455086,0,-0.221949553,-0.504297222,-0.039861423,0,0,-0.245875845,-0.542063564
10515,Seminole,2/7/2020,0,109443,105914,republican,118.74,13,455086,0,-0.221949553,-0.504297222,0.120634804,0,0,-0.245875845,-0.542063564
10516,Seminole,2/8/2020,0,109443,105914,republican,113.78,13,455086,0,-0.221949553,-0.504297222,0.023790366,0,0,-0.245875845,-0.542063564
10517,Seminole,2/9/2020,0,109443,105914,republican,84.98,13,455086,0,-0.221949553,-0.504297222,-0.538532182,0,0,-0.245875845,-0.542063564
10518,Seminole,2/10/2020,0,109443,105914,republican,99.41,13,455086,0,-0.221949553,-0.504297222,-0.256785156,0,0,-0.245875845,-0.542063564
10519,Seminole,2/11/2020,0,109443,105914,republican,108.85,13,455086,0,-0.221949553,-0.504297222,-0.072468321,0,0,-0.245875845,-0.542063564
10520,Seminole,2/12/2020,0,109443,105914,republican,112.85,13,455086,0,-0.221949553,-0.504297222,0.005632033,0,0,-0.245875845,-0.542063564
10521,Seminole,2/13/2020,0,109443,105914,republican,118.19,13,455086,0,-0.221949553,-0.504297222,0.109896006,0,0,-0.245875845,-0.542063564
10522,Seminole,2/14/2020,0,109443,105914,republican,131.7,13,455086,0,-0.221949553,-0.504297222,0.373679951,0,0,-0.245875845,-0.542063564
10523,Seminole,2/15/2020,0,109443,105914,republican,114.23,13,455086,0,-0.221949553,-0.504297222,0.032576655,0,0,-0.245875845,-0.542063564
10524,Seminole,2/16/2020,0,109443,105914,republican,89.85,13,455086,0,-0.221949553,-0.504297222,-0.443445002,0,0,-0.245875845,-0.542063564
10525,Seminole,2/17/2020,0,109443,105914,republican,109.11,13,455086,0,-0.221949553,-0.504297222,-0.067391798,0,0,-0.245875845,-0.542063564
10526,Seminole,2/18/2020,0,109443,105914,republican,109.16,13,455086,0,-0.221949553,-0.504297222,-0.066415543,0,0,-0.245875845,-0.542063564
10527,Seminole,2/19/2020,0,109443,105914,republican,109.93,13,455086,0,-0.221949553,-0.504297222,-0.051381225,0,0,-0.245875845,-0.542063564
10528,Seminole,2/20/2020,0,109443,105914,republican,124.52,13,455086,0,-0.221949553,-0.504297222,0.233489816,0,0,-0.245875845,-0.542063564
10529,Seminole,2/21/2020,0,109443,105914,republican,123.7,13,455086,0,-0.221949553,-0.504297222,0.217479243,0,0,-0.245875845,-0.542063564
10530,Seminole,2/22/2020,0,109443,105914,republican,121.55,13,455086,0,-0.221949553,-0.504297222,0.175500303,0,0,-0.245875845,-0.542063564
10531,Seminole,2/23/2020,0,109443,105914,republican,87.74,13,455086,0,-0.221949553,-0.504297222,-0.484642938,0,0,-0.245875845,-0.542063564
10532,Seminole,2/24/2020,0,109443,105914,republican,104.64,13,455086,0,-0.221949553,-0.504297222,-0.154668943,0,0,-0.245875845,-0.542063564
10533,Seminole,2/25/2020,0,109443,105914,republican,107.57,13,455086,0,-0.221949553,-0.504297222,-0.097460434,0,0,-0.245875845,-0.542063564
10534,Seminole,2/26/2020,0,109443,105914,republican,114.45,13,455086,0,-0.221949553,-0.504297222,0.036872175,0,0,-0.245875845,-0.542063564
10535,Seminole,2/27/2020,0,109443,105914,republican,118.51,13,455086,0,-0.221949553,-0.504297222,0.116144034,0,0,-0.245875845,-0.542063564
10536,Seminole,2/28/2020,0,109443,105914,republican,135.35,13,455086,0,-0.221949553,-0.504297222,0.444946524,0,0,-0.245875845,-0.542063564
10537,Seminole,2/29/2020,0,109443,105914,republican,126.12,13,455086,0,-0.221949553,-0.504297222,0.264729957,0,0,-0.245875845,-0.542063564
10538,Seminole,3/1/2020,0,109443,105914,republican,90.23,13,455086,0,-0.221949553,-0.504297222,-0.436025468,0,0,-0.245875845,-0.542063564
10539,Seminole,3/2/2020,0,109443,105914,republican,110.25,13,455086,0,-0.221949553,-0.504297222,-0.045133197,0,0,-0.245875845,-0.542063564
10540,Seminole,3/3/2020,0,109443,105914,republican,109.87,13,455086,0,-0.221949553,-0.504297222,-0.05255273,0,0,-0.245875845,-0.542063564
10541,Seminole,3/4/2020,0,109443,105914,republican,113.31,13,455086,0,-0.221949553,-0.504297222,0.014613574,0,0,-0.245875845,-0.542063564
10542,Seminole,3/5/2020,0,109443,105914,republican,117.82,13,455086,0,-0.221949553,-0.504297222,0.102671723,0,0,-0.245875845,-0.542063564
10543,Seminole,3/6/2020,0,109443,105914,republican,131.87,13,455086,0,-0.221949553,-0.504297222,0.376999216,0,0,-0.245875845,-0.542063564
10544,Seminole,3/7/2020,0,109443,105914,republican,125.68,13,455086,0,-0.221949553,-0.504297222,0.256138918,0,0,-0.245875845,-0.542063564
10545,Seminole,3/8/2020,0,109443,105914,republican,85.76,13,455086,0,-0.221949553,-0.504297222,-0.523302613,0,0,-0.245875845,-0.542063564
10546,Seminole,3/9/2020,0,109443,105914,republican,104.8,13,455086,0,-0.221949553,-0.504297222,-0.151544929,0,0,-0.245875845,-0.542063564
10547,Seminole,3/10/2020,0,109443,105914,republican,109.82,13,455086,0,-0.221949553,-0.504297222,-0.053528985,0,0,-0.245875845,-0.542063564
10548,Seminole,3/11/2020,0,109443,105914,republican,109.83,13,455086,0,-0.221949553,-0.504297222,-0.053333734,0,0,-0.245875845,-0.542063564
10549,Seminole,3/12/2020,1,109443,105914,republican,108.31,13,455086,2.20E-06,-0.221675852,-0.503809762,-0.083011868,0,0,-0.245875845,-0.542063564
10550,Seminole,3/13/2020,1,109443,105914,republican,116.11,13,455086,2.20E-06,-0.221675852,-0.503809762,0.069283822,0,0,-0.245875845,-0.542063564
10551,Seminole,3/14/2020,1,109443,105914,republican,98.26,13,455086,2.20E-06,-0.221675852,-0.503809762,-0.279239008,0,0,-0.245875845,-0.542063564
10552,Seminole,3/15/2020,1,109443,105914,republican,72.13,13,455086,2.20E-06,-0.221675852,-0.503809762,-0.789429569,0,0,-0.245875845,-0.542063564
10553,Seminole,3/16/2020,1,109443,105914,republican,83.51,13,455086,2.20E-06,-0.221675852,-0.503809762,-0.567234062,0,0,-0.245875845,-0.542063564
10554,Seminole,3/17/2020,4,109443,105914,republican,81.12,13,455086,8.79E-06,-0.220854749,-0.502347381,-0.613899024,0,0,-0.245875845,-0.542063564
10555,Seminole,3/18/2020,7,109443,105914,republican,72.73,13,455086,1.54E-05,-0.220033646,-0.500885001,-0.777714516,0,0,-0.245875845,-0.542063564
10556,Seminole,3/19/2020,8,109443,105914,republican,71.83,13,455086,1.76E-05,-0.219759945,-0.500397541,-0.795287096,0,0,-0.245875845,-0.542063564
10557,Seminole,3/20/2020,10,109443,105914,republican,73.35,13,455086,2.20E-05,-0.219212543,-0.499422621,-0.765608961,0,0,-0.245875845,-0.542063564
10558,Seminole,3/21/2020,12,109443,105914,republican,57.38,13,455086,2.64E-05,-0.218665141,-0.498447701,-1.077424624,0,0,-0.245875845,-0.542063564
10559,Seminole,3/22/2020,19,109443,105914,republican,44.25,13,455086,4.18E-05,-0.216749235,-0.495035481,-1.333789036,0,0,-0.245875845,-0.542063564
10560,Seminole,3/23/2020,22,109443,105914,republican,58.23,13,455086,4.83E-05,-0.215928132,-0.4935731,-1.060828299,0,0,-0.245875845,-0.542063564
10561,Seminole,3/24/2020,23,109443,105914,republican,58.48,13,455086,5.05E-05,-0.215654431,-0.49308564,-1.055947027,0,0,-0.245875845,-0.542063564
10562,Seminole,3/25/2020,29,109443,105914,republican,58.21,13,455086,6.37E-05,-0.214012225,-0.49016088,-1.061218801,0,0,-0.245875845,-0.542063564
10563,Seminole,3/26/2020,37,109443,105914,republican,58.06,13,455086,8.13E-05,-0.211822617,-0.4862612,-1.064147564,0,0,-0.245875845,-0.542063564
10564,Seminole,3/27/2020,49,109443,105914,republican,58.58,13,455086,0.000107672,-0.208538205,-0.480411679,-1.053994518,0,0,-0.245875845,-0.542063564
10565,Seminole,3/28/2020,61,109443,105914,republican,48.99,13,455086,0.000134041,-0.205253794,-0.474562158,-1.241240117,0,0,-0.245875845,-0.542063564
10566,Seminole,3/29/2020,76,109443,105914,republican,39.27,13,455086,0.000167001,-0.201148279,-0.467250257,-1.431023976,0,0,-0.245875845,-0.542063564
10567,Seminole,3/30/2020,87,109443,105914,republican,50.86,13,455086,0.000191173,-0.198137568,-0.461888197,-1.204728201,0,0,-0.245875845,-0.542063564
10568,Seminole,3/31/2020,103,109443,105914,republican,52.77,13,455086,0.000226331,-0.193758353,-0.454088836,-1.167435282,0,0,-0.245875845,-0.542063564
10569,Seminole,4/1/2020,109,109443,105914,republican,53.77,13,455086,0.000239515,-0.192116147,-0.451164076,-1.147910194,0,0,-0.245875845,-0.542063564
10570,Seminole,4/2/2020,145,109443,105914,republican,53.21,13,455086,0.000318621,-0.182262912,-0.433615514,-1.158844243,0,0,-0.245875845,-0.542063564
10571,Seminole,4/3/2020,163,109443,105914,republican,53.22,13,455086,0.000358174,-0.177336294,-0.424841233,-1.158648992,0,0,-0.245875845,-0.542063564
10572,Seminole,4/4/2020,178,109443,105914,republican,43.05,13,455086,0.000391135,-0.17323078,-0.417529332,-1.357219142,1,2.20E-06,-0.234091397,-0.518839013
10573,Seminole,4/5/2020,191,109443,105914,republican,31.69,13,455086,0.000419701,-0.169672667,-0.411192351,-1.579024147,1,2.20E-06,-0.234091397,-0.518839013
